config_id,split_id,accuracy,balanced_accuracy,sensitivity,specificity,precision_yes,F1_yes,F1_no,Macro_F1,MCC,Brier,ROC_AUC,PR_AUC,tp,fp,tn,fn
euclidean_rigid_uniform_k3,38,0.5555555555555556,0.5584415584415584,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.6,0.5,0.55,0.11396057645963795,0.25925925925925924,0.6298701298701298,0.7846108140225787,6,3,4,5
euclidean_rigid_uniform_k3,39,0.6111111111111112,0.6298701298701299,0.5454545454545454,0.7142857142857143,0.75,0.631578947368421,0.5882352941176471,0.609907120743034,0.2548235957188128,0.21604938271604937,0.6818181818181819,0.7777777777777778,6,2,5,5
euclidean_rigid_uniform_k3,40,0.6666666666666666,0.6493506493506493,0.7272727272727273,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.5714285714285714,0.6493506493506493,0.2987012987012987,0.21604938271604937,0.7402597402597402,0.8220844811753902,8,3,4,3
euclidean_rigid_uniform_k3,41,0.6666666666666666,0.6753246753246753,0.6363636363636364,0.7142857142857143,0.7777777777777778,0.7,0.625,0.6625,0.34188172937891387,0.2160493827160494,0.7207792207792207,0.755496137849079,7,2,5,4
euclidean_rigid_uniform_k3,42,0.5555555555555556,0.5584415584415584,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.6,0.5,0.55,0.11396057645963795,0.25308641975308643,0.6623376623376624,0.797979797979798,6,3,4,5
euclidean_rigid_uniform_k3,43,0.6666666666666666,0.6493506493506493,0.7272727272727273,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.5714285714285714,0.6493506493506493,0.2987012987012987,0.20987654320987653,0.7597402597402598,0.8468778696051423,8,3,4,3
euclidean_rigid_uniform_k3,44,0.4444444444444444,0.44155844155844154,0.45454545454545453,0.42857142857142855,0.5555555555555556,0.5,0.375,0.4375,-0.11396057645963795,0.2777777777777778,0.5194805194805195,0.7070707070707071,5,4,3,6
euclidean_rigid_uniform_k3,45,0.5,0.487012987012987,0.5454545454545454,0.42857142857142855,0.6,0.5714285714285714,0.4,0.4857142857142857,-0.025482359571881278,0.36419753086419754,0.551948051948052,0.7038961038961038,6,4,3,5
euclidean_rigid_uniform_k3,46,0.5,0.43506493506493504,0.7272727272727273,0.14285714285714285,0.5714285714285714,0.64,0.18181818181818182,0.4109090909090909,-0.15228622596829317,0.271604938271605,0.5974025974025974,0.7111026228673287,8,6,1,3
euclidean_rigid_uniform_k3,47,0.5555555555555556,0.5324675324675324,0.6363636363636364,0.42857142857142855,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.5324675324675324,0.06493506493506493,0.25925925925925924,0.6168831168831168,0.716712580348944,7,4,3,4
euclidean_rigid_uniform_k3,48,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.21604938271604937,0.8051948051948052,0.8525252525252526,9,4,3,2
euclidean_rigid_uniform_k3,49,0.4444444444444444,0.44155844155844154,0.45454545454545453,0.42857142857142855,0.5555555555555556,0.5,0.375,0.4375,-0.11396057645963795,0.3395061728395061,0.4675324675324675,0.6284907902554961,5,4,3,6
euclidean_rigid_uniform_k5,0,0.7222222222222222,0.7207792207792207,0.7272727272727273,0.7142857142857143,0.8,0.7619047619047619,0.6666666666666666,0.7142857142857142,0.4332001127219817,0.16666666666666669,0.8051948051948052,0.8491978609625668,8,2,5,3
euclidean_rigid_uniform_k5,1,0.7222222222222222,0.7207792207792207,0.7272727272727273,0.7142857142857143,0.8,0.7619047619047619,0.6666666666666666,0.7142857142857142,0.4332001127219817,0.21111111111111114,0.7207792207792207,0.8383838383838385,8,2,5,3
euclidean_rigid_uniform_k5,2,0.4444444444444444,0.41558441558441556,0.5454545454545454,0.2857142857142857,0.5454545454545454,0.5454545454545454,0.2857142857142857,0.41558441558441556,-0.16883116883116883,0.3644444444444445,0.4545454545454545,0.7242478258521039,6,5,2,5
euclidean_rigid_uniform_k5,3,0.5555555555555556,0.5064935064935066,0.7272727272727273,0.2857142857142857,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.5,0.01413506985480439,0.20666666666666667,0.7077922077922079,0.8265345765345765,8,5,2,3
euclidean_rigid_uniform_k5,4,0.6111111111111112,0.577922077922078,0.7272727272727273,0.42857142857142855,0.6666666666666666,0.6956521739130435,0.46153846153846156,0.5785953177257526,0.16116459280507606,0.26888888888888896,0.5974025974025974,0.7380050505050505,8,4,3,3
euclidean_rigid_uniform_k5,5,0.6111111111111112,0.551948051948052,0.8181818181818182,0.2857142857142857,0.6428571428571429,0.72,0.36363636363636365,0.5418181818181818,0.12182898077463453,0.2933333333333334,0.538961038961039,0.6663483575248281,9,5,2,2
euclidean_rigid_uniform_k5,6,0.7222222222222222,0.6688311688311688,0.9090909090909091,0.42857142857142855,0.7142857142857143,0.8,0.5454545454545454,0.6727272727272727,0.3959441875175622,0.15111111111111108,0.8896103896103897,0.9386724386724387,10,4,3,1
