split,component,explained_variance_ratio,cumulative
19,13,0.0035300085275730246,0.9603982386164629
19,14,0.003305329943374641,0.9637035685598375
19,15,0.002891392917971063,0.9665949614778085
19,16,0.0024214233358548906,0.9690163848136635
19,17,0.0020949171616273443,0.9711113019752908
19,18,0.001829488617703315,0.9729407905929941
19,19,0.0017532357270952789,0.9746940263200894
19,20,0.0016690715988479216,0.9763630979189373
19,21,0.0016083286439195152,0.9779714265628567
19,22,0.0014143214254911153,0.9793857479883479
19,23,0.0012117033477576946,0.9805974513361055
20,1,0.8112832129899363,0.8112832129899363
20,2,0.0513730149294474,0.8626562279193837
20,3,0.030376223932277027,0.8930324518516607
20,4,0.017661606445745697,0.9106940582974064
20,5,0.012702054315793012,0.9233961126131993
20,6,0.00835009679307977,0.9317462094062791
20,7,0.007330058662148184,0.9390762680684273
20,8,0.0060396693292717055,0.9451159373976991
20,9,0.005124354551901482,0.9502402919496006
20,10,0.0041501865075852275,0.9543904784571858
20,11,0.0034250379293862955,0.9578155163865721
20,12,0.003359649282678453,0.9611751656692505
20,13,0.003156635076302673,0.9643318007455532
20,14,0.0024965448953904817,0.9668283456409438
20,15,0.0023878267573078037,0.9692161723982515
20,16,0.0022000586290033706,0.9714162310272549
20,17,0.0021041982287686033,0.9735204292560236
20,18,0.001811948580543459,0.975332377836567
20,19,0.0017513465163213945,0.9770837243528884
20,20,0.001659956914567823,0.9787436812674561
20,21,0.0014427521881191668,0.9801864334555753
20,22,0.0012951032347445165,0.9814815366903198
20,23,0.0012415208416089972,0.9827230575319288
21,1,0.8224162063213686,0.8224162063213686
21,2,0.049344692375734425,0.871760898697103
21,3,0.02568731766998417,0.8974482163670873
21,4,0.015404371368467111,0.9128525877355543
21,5,0.012626705456440878,0.9254792931919952
21,6,0.0073221875379310564,0.9328014807299262
21,7,0.006708323702064903,0.9395098044319911
21,8,0.005942919267300409,0.9454527236992916
21,9,0.004951079130123769,0.9504038028294153
21,10,0.004236649056219008,0.9546404518856343
21,11,0.0039973823617553625,0.9586378342473897
21,12,0.0035750359232098955,0.9622128701705995
21,13,0.002914614888325824,0.9651274850589253
21,14,0.002701723426903467,0.9678292084858288
21,15,0.002354395680732263,0.970183604166561
21,16,0.0022243429025558853,0.9724079470691169
21,17,0.0019674403348996367,0.9743753874040165
21,18,0.0017930785838154316,0.9761684659878319
