w_tab,w_mri,w_text,macro_f1,accuracy,sensitivity,specificity,auroc,brier_score,tp,tn,fp,fn
0.2,0.1,0.7,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7540849673202614,0.22972064403958167,40,20,14,14
0.35000000000000003,0.1,0.55,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7464596949891068,0.2076778522423102,40,20,14,14
0.2,0.05,0.75,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7464596949891068,0.23986268949440934,40,20,14,14
0.2,0.0,0.8,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.744281045751634,0.25163352269255984,40,20,14,14
0.30000000000000004,0.1,0.6,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7464596949891068,0.2131167142138337,40,20,14,14
0.30000000000000004,0.15000000000000002,0.55,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7540849673202614,0.20721235817467631,40,20,14,14
0.0,0.05,0.95,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7056100217864925,0.30119318181818183,40,20,14,14
0.35000000000000003,0.0,0.65,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.744281045751634,0.22176402648360558,40,20,14,14
0.35000000000000003,0.05,0.6,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7431917211328976,0.2139065454235639,40,20,14,14
0.1,0.05,0.85,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7540849673202614,0.26671046401479875,40,20,14,14
0.1,0.30000000000000004,0.6,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.749727668845316,0.21924360795348716,40,20,14,14
0.25,0.05,0.7,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7464596949891068,0.2293019057765151,40,20,14,14
0.0,0.25,0.75,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7056100217864925,0.24952651515151517,40,20,14,14
0.0,0.45,0.55,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7056100217864925,0.22392045454545456,40,20,14,14
0.0,0.4,0.6,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7056100217864925,0.2278787878787879,40,20,14,14
