cfg_id,max_features,representation,k,weights,metric,mean_macro_f1,std_macro_f1,mean_acc,mean_sens,mean_spec
200,300,embedkit_unsup,5,uniform,euclidean,0.5211091371128186,0.11768646578517199,0.5677777777777778,0.6881818181818181,0.3785714285714286
233,300,embedkit_sup,5,uniform,cosine,0.5211091371128186,0.11768646578517199,0.5677777777777778,0.6881818181818181,0.3785714285714286
286,500,raw,21,distance,euclidean,0.5202323681427129,0.11040948577296573,0.633888888888889,0.9063636363636363,0.20571428571428566
364,500,embedkit_sup,7,uniform,euclidean,0.5201447329812791,0.11263435218093333,0.5833333333333333,0.7463636363636366,0.32714285714285707
365,500,embedkit_sup,7,uniform,cosine,0.5201447329812791,0.11263435218093333,0.5833333333333333,0.7463636363636366,0.32714285714285707
333,500,embedkit_unsup,7,uniform,cosine,0.5201447329812791,0.11263435218093333,0.5833333333333333,0.7463636363636366,0.32714285714285707
332,500,embedkit_unsup,7,uniform,euclidean,0.5201447329812791,0.11263435218093333,0.5833333333333333,0.7463636363636366,0.32714285714285707
440,1000,pca,15,uniform,euclidean,0.5201371474491414,0.11481462719444367,0.6327777777777779,0.8999999999999999,0.2128571428571428
190,300,pca,21,distance,euclidean,0.520091815580721,0.1096993783541925,0.6238888888888888,0.8745454545454545,0.22999999999999995
320,500,embedkit_unsup,1,uniform,euclidean,0.519394761446831,0.12553442460216468,0.5522222222222223,0.6372727272727272,0.41857142857142854
323,500,embedkit_unsup,1,distance,cosine,0.519394761446831,0.12553442460216468,0.5522222222222223,0.6372727272727272,0.41857142857142854
322,500,embedkit_unsup,1,distance,euclidean,0.519394761446831,0.12553442460216468,0.5522222222222223,0.6372727272727272,0.41857142857142854
353,500,embedkit_sup,1,uniform,cosine,0.519394761446831,0.12553442460216468,0.5522222222222223,0.6372727272727272,0.41857142857142854
355,500,embedkit_sup,1,distance,cosine,0.519394761446831,0.12553442460216468,0.5522222222222223,0.6372727272727272,0.41857142857142854
321,500,embedkit_unsup,1,uniform,cosine,0.519394761446831,0.12553442460216468,0.5522222222222223,0.6372727272727272,0.41857142857142854
354,500,embedkit_sup,1,distance,euclidean,0.519394761446831,0.12553442460216468,0.5522222222222223,0.6372727272727272,0.41857142857142854
352,500,embedkit_sup,1,uniform,euclidean,0.519394761446831,0.12553442460216468,0.5522222222222223,0.6372727272727272,0.41857142857142854
368,500,embedkit_sup,9,uniform,euclidean,0.5191133607186846,0.112909091069542,0.5922222222222223,0.7754545454545455,0.30428571428571427
369,500,embedkit_sup,9,uniform,cosine,0.5191133607186846,0.112909091069542,0.5922222222222223,0.7754545454545455,0.30428571428571427
337,500,embedkit_unsup,9,uniform,cosine,0.5191133607186846,0.112909091069542,0.5922222222222223,0.7754545454545455,0.30428571428571427
336,500,embedkit_unsup,9,uniform,euclidean,0.5191133607186846,0.112909091069542,0.5922222222222223,0.7754545454545455,0.30428571428571427
361,500,embedkit_sup,5,uniform,cosine,0.5183191844468902,0.11542801994705103,0.5738888888888889,0.7190909090909092,0.3457142857142857
329,500,embedkit_unsup,5,uniform,cosine,0.5183191844468902,0.11542801994705103,0.5738888888888889,0.7190909090909092,0.3457142857142857
360,500,embedkit_sup,5,uniform,euclidean,0.5183191844468902,0.11542801994705103,0.5738888888888889,0.7190909090909092,0.3457142857142857
328,500,embedkit_unsup,5,uniform,euclidean,0.5183191844468902,0.11542801994705103,0.5738888888888889,0.7190909090909092,0.3457142857142857
246,300,embedkit_sup,11,distance,euclidean,0.5179266011739091,0.1229276843255579,0.5844444444444444,0.7490909090909093,0.3257142857142857
214,300,embedkit_unsup,11,distance,euclidean,0.5179266011739091,0.1229276843255579,0.5844444444444444,0.7490909090909093,0.3257142857142857
152,300,raw,15,uniform,euclidean,0.5174187200882853,0.1103868888952397,0.6066666666666667,0.8327272727272728,0.2514285714285714
247,300,embedkit_sup,11,distance,cosine,0.5154531087243298,0.11877844330540863,0.5822222222222222,0.7463636363636365,0.32428571428571423
215,300,embedkit_unsup,11,distance,cosine,0.5154531087243298,0.11877844330540863,0.5822222222222222,0.7463636363636365,0.32428571428571423
574,None,pca,21,distance,euclidean,0.5153745930037534,0.10749199055492954,0.6477777777777779,0.9463636363636363,0.1785714285714285
219,300,embedkit_unsup,15,distance,cosine,0.5128280476520755,0.1257508740837976,0.5922222222222223,0.7845454545454544,0.2899999999999999
251,300,embedkit_sup,15,distance,cosine,0.5128280476520755,0.1257508740837976,0.5922222222222223,0.7845454545454544,0.2899999999999999
188,300,pca,21,uniform,euclidean,0.5123584500734426,0.10618161807520429,0.6238888888888888,0.8863636363636364,0.21142857142857138
490,1000,embedkit_sup,5,distance,euclidean,0.5112538632624885,0.12696664800515986,0.5744444444444445,0.7336363636363638,0.32428571428571423
458,1000,embedkit_unsup,5,distance,euclidean,0.5112538632624885,0.12696664800515986,0.5744444444444445,0.7336363636363638,0.32428571428571423
284,500,raw,21,uniform,euclidean,0.5106671449878345,0.11002888608024648,0.6316666666666667,0.9127272727272725,0.18999999999999992
316,500,pca,21,uniform,euclidean,0.5105087883963446,0.107216018210802,0.63,0.9054545454545453,0.1971428571428571
248,300,embedkit_sup,15,uniform,euclidean,0.5100899811694438,0.1271083147843072,0.5961111111111113,0.7999999999999998,0.2757142857142857
217,300,embedkit_unsup,15,uniform,cosine,0.5100899811694438,0.1271083147843072,0.5961111111111113,0.7999999999999998,0.2757142857142857
249,300,embedkit_sup,15,uniform,cosine,0.5100899811694438,0.1271083147843072,0.5961111111111113,0.7999999999999998,0.2757142857142857
216,300,embedkit_unsup,15,uniform,euclidean,0.5100899811694438,0.1271083147843072,0.5961111111111113,0.7999999999999998,0.2757142857142857
590,None,embedkit_unsup,7,distance,euclidean,0.5094585892971613,0.11333248488711802,0.5850000000000001,0.7663636363636364,0.3
622,None,embedkit_sup,7,distance,euclidean,0.5094585892971613,0.11333248488711802,0.5850000000000001,0.7663636363636364,0.3
572,None,pca,21,uniform,euclidean,0.5094511999994009,0.10647221742267912,0.6455555555555555,0.9481818181818181,0.16999999999999996
250,300,embedkit_sup,15,distance,euclidean,0.5094333937150303,0.12405110289987112,0.5911111111111111,0.7872727272727272,0.2828571428571428
218,300,embedkit_unsup,15,distance,euclidean,0.5094333937150303,0.12405110289987112,0.5911111111111111,0.7872727272727272,0.2828571428571428
212,300,embedkit_unsup,11,uniform,euclidean,0.5085603507576586,0.12502529512757607,0.5805555555555556,0.7572727272727274,0.3028571428571428
213,300,embedkit_unsup,11,uniform,cosine,0.5085603507576586,0.12502529512757607,0.5805555555555556,0.7572727272727274,0.3028571428571428
245,300,embedkit_sup,11,uniform,cosine,0.5085603507576586,0.12502529512757607,0.5805555555555556,0.7572727272727274,0.3028571428571428
244,300,embedkit_sup,11,uniform,euclidean,0.5085603507576586,0.12502529512757607,0.5805555555555556,0.7572727272727274,0.3028571428571428
198,300,embedkit_unsup,3,distance,euclidean,0.5083612517867061,0.10724230528291401,0.5461111111111111,0.6427272727272728,0.39428571428571424
230,300,embedkit_sup,3,distance,euclidean,0.5083612517867061,0.10724230528291401,0.5461111111111111,0.6427272727272728,0.39428571428571424
374,500,embedkit_sup,11,distance,euclidean,0.5080828238464296,0.11377815205096277,0.5883333333333334,0.7899999999999998,0.27142857142857135
342,500,embedkit_unsup,11,distance,euclidean,0.5080828238464296,0.11377815205096277,0.5883333333333334,0.7899999999999998,0.27142857142857135
491,1000,embedkit_sup,5,distance,cosine,0.5079352755850536,0.1300972689789554,0.5711111111111111,0.7309090909090912,0.31999999999999995
459,1000,embedkit_unsup,5,distance,cosine,0.5079352755850536,0.1300972689789554,0.5711111111111111,0.7309090909090912,0.31999999999999995
231,300,embedkit_sup,3,distance,cosine,0.5076734178814808,0.10721909509730836,0.5455555555555555,0.6427272727272728,0.39285714285714285
199,300,embedkit_unsup,3,distance,cosine,0.5076734178814808,0.10721909509730836,0.5455555555555555,0.6427272727272728,0.39285714285714285
489,1000,embedkit_sup,5,uniform,cosine,0.5073438844216609,0.12747906806958906,0.5755555555555556,0.7472727272727275,0.30571428571428566
488,1000,embedkit_sup,5,uniform,euclidean,0.5073438844216609,0.12747906806958906,0.5755555555555556,0.7472727272727275,0.30571428571428566
457,1000,embedkit_unsup,5,uniform,cosine,0.5073438844216609,0.12747906806958906,0.5755555555555556,0.7472727272727275,0.30571428571428566
456,1000,embedkit_unsup,5,uniform,euclidean,0.5073438844216609,0.12747906806958906,0.5755555555555556,0.7472727272727275,0.30571428571428566
343,500,embedkit_unsup,11,distance,cosine,0.5070572790208847,0.1153581489556254,0.5877777777777777,0.7909090909090908,0.2685714285714285
375,500,embedkit_sup,11,distance,cosine,0.5070572790208847,0.1153581489556254,0.5877777777777777,0.7909090909090908,0.2685714285714285
631,None,embedkit_sup,11,distance,cosine,0.5066082136111018,0.12193237293581059,0.5988888888888889,0.8109090909090909,0.2657142857142857
599,None,embedkit_unsup,11,distance,cosine,0.5066082136111018,0.12193237293581059,0.5988888888888889,0.8109090909090909,0.2657142857142857
591,None,embedkit_unsup,7,distance,cosine,0.5060999678197992,0.11576666622631254,0.5827777777777778,0.7645454545454545,0.2971428571428571
623,None,embedkit_sup,7,distance,cosine,0.5060999678197992,0.11576666622631254,0.5827777777777778,0.7645454545454545,0.2971428571428571
588,None,embedkit_unsup,7,uniform,euclidean,0.505674083124911,0.11017258885127512,0.5855555555555556,0.7790909090909091,0.28142857142857136
621,None,embedkit_sup,7,uniform,cosine,0.505674083124911,0.11017258885127512,0.5855555555555556,0.7790909090909091,0.28142857142857136
620,None,embedkit_sup,7,uniform,euclidean,0.505674083124911,0.11017258885127512,0.5855555555555556,0.7790909090909091,0.28142857142857136
589,None,embedkit_unsup,7,uniform,cosine,0.505674083124911,0.11017258885127512,0.5855555555555556,0.7790909090909091,0.28142857142857136
449,1000,embedkit_unsup,1,uniform,cosine,0.503440395749512,0.11766077574783498,0.5377777777777777,0.6254545454545456,0.4
483,1000,embedkit_sup,1,distance,cosine,0.503440395749512,0.11766077574783498,0.5377777777777777,0.6254545454545456,0.4
480,1000,embedkit_sup,1,uniform,euclidean,0.503440395749512,0.11766077574783498,0.5377777777777777,0.6254545454545456,0.4
481,1000,embedkit_sup,1,uniform,cosine,0.503440395749512,0.11766077574783498,0.5377777777777777,0.6254545454545456,0.4
482,1000,embedkit_sup,1,distance,euclidean,0.503440395749512,0.11766077574783498,0.5377777777777777,0.6254545454545456,0.4
448,1000,embedkit_unsup,1,uniform,euclidean,0.503440395749512,0.11766077574783498,0.5377777777777777,0.6254545454545456,0.4
450,1000,embedkit_unsup,1,distance,euclidean,0.503440395749512,0.11766077574783498,0.5377777777777777,0.6254545454545456,0.4
451,1000,embedkit_unsup,1,distance,cosine,0.503440395749512,0.11766077574783498,0.5377777777777777,0.6254545454545456,0.4
229,300,embedkit_sup,3,uniform,cosine,0.5031475301768072,0.10935883853577645,0.5444444444444445,0.6509090909090908,0.37714285714285717
196,300,embedkit_unsup,3,uniform,euclidean,0.5031475301768072,0.10935883853577645,0.5444444444444445,0.6509090909090908,0.37714285714285717
197,300,embedkit_unsup,3,uniform,cosine,0.5031475301768072,0.10935883853577645,0.5444444444444445,0.6509090909090908,0.37714285714285717
228,300,embedkit_sup,3,uniform,euclidean,0.5031475301768072,0.10935883853577645,0.5444444444444445,0.6509090909090908,0.37714285714285717
493,1000,embedkit_sup,7,uniform,cosine,0.5027423773939897,0.11514344327150916,0.5833333333333334,0.7836363636363636,0.2685714285714285
461,1000,embedkit_unsup,7,uniform,cosine,0.5027423773939897,0.11514344327150916,0.5833333333333334,0.7836363636363636,0.2685714285714285
492,1000,embedkit_sup,7,uniform,euclidean,0.5027423773939897,0.11514344327150916,0.5833333333333334,0.7836363636363636,0.2685714285714285
460,1000,embedkit_unsup,7,uniform,euclidean,0.5027423773939897,0.11514344327150916,0.5833333333333334,0.7836363636363636,0.2685714285714285
630,None,embedkit_sup,11,distance,euclidean,0.502635537187076,0.12341267242517617,0.5961111111111113,0.8090909090909091,0.2614285714285714
598,None,embedkit_unsup,11,distance,euclidean,0.502635537187076,0.12341267242517617,0.5961111111111113,0.8090909090909091,0.2614285714285714
35,100,pca,1,distance,cosine,0.5005261096334255,0.11683333870322221,0.5383333333333333,0.6445454545454546,0.37142857142857144
33,100,pca,1,uniform,cosine,0.5005261096334255,0.11683333870322221,0.5383333333333333,0.6445454545454546,0.37142857142857144
372,500,embedkit_sup,11,uniform,euclidean,0.5004846867982924,0.11350757061297094,0.5883333333333334,0.8027272727272726,0.25142857142857133
373,500,embedkit_sup,11,uniform,cosine,0.5004846867982924,0.11350757061297094,0.5883333333333334,0.8027272727272726,0.25142857142857133
341,500,embedkit_unsup,11,uniform,cosine,0.5004846867982924,0.11350757061297094,0.5883333333333334,0.8027272727272726,0.25142857142857133
340,500,embedkit_unsup,11,uniform,euclidean,0.5004846867982924,0.11350757061297094,0.5883333333333334,0.8027272727272726,0.25142857142857133
494,1000,embedkit_sup,7,distance,euclidean,0.5000826477868882,0.11650644299253185,0.575,0.7609090909090908,0.2828571428571428
462,1000,embedkit_unsup,7,distance,euclidean,0.5000826477868882,0.11650644299253185,0.575,0.7609090909090908,0.2828571428571428
499,1000,embedkit_sup,9,distance,cosine,0.49946772110115434,0.11394863033593226,0.5811111111111111,0.7854545454545455,0.25999999999999995
467,1000,embedkit_unsup,9,distance,cosine,0.49946772110115434,0.11394863033593226,0.5811111111111111,0.7854545454545455,0.25999999999999995
463,1000,embedkit_unsup,7,distance,cosine,0.49931653401560205,0.11660769764439972,0.5733333333333334,0.758181818181818,0.2828571428571428
495,1000,embedkit_sup,7,distance,cosine,0.49931653401560205,0.11660769764439972,0.5733333333333334,0.758181818181818,0.2828571428571428
255,300,embedkit_sup,21,distance,cosine,0.49890799671969155,0.1161797237608459,0.6061111111111112,0.8536363636363636,0.21714285714285708
223,300,embedkit_unsup,21,distance,cosine,0.49890799671969155,0.1161797237608459,0.6061111111111112,0.8536363636363636,0.21714285714285708
628,None,embedkit_sup,11,uniform,euclidean,0.4987290168953223,0.12114016864828342,0.5961111111111111,0.8172727272727272,0.2485714285714285
629,None,embedkit_sup,11,uniform,cosine,0.4987290168953223,0.12114016864828342,0.5961111111111111,0.8172727272727272,0.2485714285714285
597,None,embedkit_unsup,11,uniform,cosine,0.4987290168953223,0.12114016864828342,0.5961111111111111,0.8172727272727272,0.2485714285714285
596,None,embedkit_unsup,11,uniform,euclidean,0.4987290168953223,0.12114016864828342,0.5961111111111111,0.8172727272727272,0.2485714285714285
627,None,embedkit_sup,9,distance,cosine,0.4985551742426965,0.12061770481451663,0.5838888888888889,0.7845454545454545,0.2685714285714285
595,None,embedkit_unsup,9,distance,cosine,0.4985551742426965,0.12061770481451663,0.5838888888888889,0.7845454545454545,0.2685714285714285
254,300,embedkit_sup,21,distance,euclidean,0.49852359825238496,0.11903024711904069,0.6083333333333334,0.8581818181818179,0.21571428571428566
222,300,embedkit_unsup,21,distance,euclidean,0.49852359825238496,0.11903024711904069,0.6083333333333334,0.8581818181818179,0.21571428571428566
626,None,embedkit_sup,9,distance,euclidean,0.4982520144395368,0.1202227772252234,0.5822222222222222,0.7809090909090908,0.2699999999999999
594,None,embedkit_unsup,9,distance,euclidean,0.4982520144395368,0.1202227772252234,0.5822222222222222,0.7809090909090908,0.2699999999999999
466,1000,embedkit_unsup,9,distance,euclidean,0.4977023470629542,0.11421198254168109,0.58,0.7854545454545453,0.25714285714285706
498,1000,embedkit_sup,9,distance,euclidean,0.4977023470629542,0.11421198254168109,0.58,0.7854545454545453,0.25714285714285706
593,None,embedkit_unsup,9,uniform,cosine,0.49619306799138263,0.11858027907757603,0.5861111111111111,0.7981818181818181,0.2528571428571428
592,None,embedkit_unsup,9,uniform,euclidean,0.49619306799138263,0.11858027907757603,0.5861111111111111,0.7981818181818181,0.2528571428571428
625,None,embedkit_sup,9,uniform,cosine,0.49619306799138263,0.11858027907757603,0.5861111111111111,0.7981818181818181,0.2528571428571428
624,None,embedkit_sup,9,uniform,euclidean,0.49619306799138263,0.11858027907757603,0.5861111111111111,0.7981818181818181,0.2528571428571428
503,1000,embedkit_sup,11,distance,cosine,0.49536679052526134,0.11053747130547376,0.5866666666666667,0.8072727272727274,0.23999999999999994
471,1000,embedkit_unsup,11,distance,cosine,0.49536679052526134,0.11053747130547376,0.5866666666666667,0.8072727272727274,0.23999999999999994
379,500,embedkit_sup,15,distance,cosine,0.4953608557885553,0.11861078309590731,0.5916666666666667,0.8227272727272726,0.2285714285714285
347,500,embedkit_unsup,15,distance,cosine,0.4953608557885553,0.11861078309590731,0.5916666666666667,0.8227272727272726,0.2285714285714285
378,500,embedkit_sup,15,distance,euclidean,0.49448719667793967,0.11934868539049215,0.5916666666666667,0.8245454545454546,0.22571428571428565
346,500,embedkit_unsup,15,distance,euclidean,0.49448719667793967,0.11934868539049215,0.5916666666666667,0.8245454545454546,0.22571428571428565
502,1000,embedkit_sup,11,distance,euclidean,0.4937353219937928,0.10762121947734364,0.585,0.8054545454545453,0.23857142857142852
470,1000,embedkit_unsup,11,distance,euclidean,0.4937353219937928,0.10762121947734364,0.585,0.8054545454545453,0.23857142857142852
496,1000,embedkit_sup,9,uniform,euclidean,0.4936376261835782,0.11547903555299657,0.5827777777777778,0.8009090909090908,0.23999999999999988
497,1000,embedkit_sup,9,uniform,cosine,0.4936376261835782,0.11547903555299657,0.5827777777777778,0.8009090909090908,0.23999999999999988
464,1000,embedkit_unsup,9,uniform,euclidean,0.4936376261835782,0.11547903555299657,0.5827777777777778,0.8009090909090908,0.23999999999999988
465,1000,embedkit_unsup,9,uniform,cosine,0.4936376261835782,0.11547903555299657,0.5827777777777778,0.8009090909090908,0.23999999999999988
468,1000,embedkit_unsup,11,uniform,euclidean,0.4927381152552816,0.10791694375338484,0.5888888888888889,0.8190909090909091,0.2271428571428571
500,1000,embedkit_sup,11,uniform,euclidean,0.4927381152552816,0.10791694375338484,0.5888888888888889,0.8190909090909091,0.2271428571428571
501,1000,embedkit_sup,11,uniform,cosine,0.4927381152552816,0.10791694375338484,0.5888888888888889,0.8190909090909091,0.2271428571428571
469,1000,embedkit_unsup,11,uniform,cosine,0.4927381152552816,0.10791694375338484,0.5888888888888889,0.8190909090909091,0.2271428571428571
34,100,pca,1,distance,euclidean,0.4915380829965566,0.10153934106985582,0.5405555555555556,0.6800000000000002,0.32142857142857134
32,100,pca,1,uniform,euclidean,0.4915380829965566,0.10153934106985582,0.5405555555555556,0.6800000000000002,0.32142857142857134
446,1000,pca,21,distance,euclidean,0.49061147778036834,0.10368209826014343,0.6361111111111111,0.9481818181818181,0.14571428571428569
602,None,embedkit_unsup,15,distance,euclidean,0.48820002141902596,0.11297960941053757,0.6016666666666668,0.8509090909090908,0.20999999999999996
634,None,embedkit_sup,15,distance,euclidean,0.48820002141902596,0.11297960941053757,0.6016666666666668,0.8509090909090908,0.20999999999999996
376,500,embedkit_sup,15,uniform,euclidean,0.4881438059587616,0.12169347535578103,0.5916666666666667,0.8345454545454545,0.20999999999999996
377,500,embedkit_sup,15,uniform,cosine,0.4881438059587616,0.12169347535578103,0.5916666666666667,0.8345454545454545,0.20999999999999996
344,500,embedkit_unsup,15,uniform,euclidean,0.4881438059587616,0.12169347535578103,0.5916666666666667,0.8345454545454545,0.20999999999999996
345,500,embedkit_unsup,15,uniform,cosine,0.4881438059587616,0.12169347535578103,0.5916666666666667,0.8345454545454545,0.20999999999999996
97,100,embedkit_sup,1,uniform,cosine,0.4862787955808619,0.1180451245374216,0.5183333333333333,0.6081818181818182,0.37714285714285717
96,100,embedkit_sup,1,uniform,euclidean,0.4862787955808619,0.1180451245374216,0.5183333333333333,0.6081818181818182,0.37714285714285717
99,100,embedkit_sup,1,distance,cosine,0.4862787955808619,0.1180451245374216,0.5183333333333333,0.6081818181818182,0.37714285714285717
98,100,embedkit_sup,1,distance,euclidean,0.4862787955808619,0.1180451245374216,0.5183333333333333,0.6081818181818182,0.37714285714285717
221,300,embedkit_unsup,21,uniform,cosine,0.48603939202908536,0.11487141054089431,0.6011111111111113,0.8609090909090908,0.1928571428571428
253,300,embedkit_sup,21,uniform,cosine,0.48603939202908536,0.11487141054089431,0.6011111111111113,0.8609090909090908,0.1928571428571428
252,300,embedkit_sup,21,uniform,euclidean,0.48603939202908536,0.11487141054089431,0.6011111111111113,0.8609090909090908,0.1928571428571428
220,300,embedkit_unsup,21,uniform,euclidean,0.48603939202908536,0.11487141054089431,0.6011111111111113,0.8609090909090908,0.1928571428571428
603,None,embedkit_unsup,15,distance,cosine,0.48519857593797033,0.1134519914253273,0.5994444444444446,0.8490909090909091,0.20714285714285713
635,None,embedkit_sup,15,distance,cosine,0.48519857593797033,0.1134519914253273,0.5994444444444446,0.8490909090909091,0.20714285714285713
65,100,embedkit_unsup,1,uniform,cosine,0.48510996441203075,0.11699869640293799,0.5172222222222222,0.6072727272727273,0.3757142857142856
66,100,embedkit_unsup,1,distance,euclidean,0.48510996441203075,0.11699869640293799,0.5172222222222222,0.6072727272727273,0.3757142857142856
67,100,embedkit_unsup,1,distance,cosine,0.48510996441203075,0.11699869640293799,0.5172222222222222,0.6072727272727273,0.3757142857142856
64,100,embedkit_unsup,1,uniform,euclidean,0.48510996441203075,0.11699869640293799,0.5172222222222222,0.6072727272727273,0.3757142857142856
632,None,embedkit_sup,15,uniform,euclidean,0.48369613717672194,0.11260228817886642,0.6044444444444446,0.8645454545454544,0.1957142857142857
600,None,embedkit_unsup,15,uniform,euclidean,0.48369613717672194,0.11260228817886642,0.6044444444444446,0.8645454545454544,0.1957142857142857
601,None,embedkit_unsup,15,uniform,cosine,0.48369613717672194,0.11260228817886642,0.6044444444444446,0.8645454545454544,0.1957142857142857
633,None,embedkit_sup,15,uniform,cosine,0.48369613717672194,0.11260228817886642,0.6044444444444446,0.8645454545454544,0.1957142857142857
383,500,embedkit_sup,21,distance,cosine,0.4824667997392136,0.11052110956828774,0.6122222222222222,0.8936363636363635,0.16999999999999996
351,500,embedkit_unsup,21,distance,cosine,0.4824667997392136,0.11052110956828774,0.6122222222222222,0.8936363636363635,0.16999999999999996
382,500,embedkit_sup,21,distance,euclidean,0.48093596834616326,0.10636728767849415,0.61,0.8909090909090908,0.1685714285714285
350,500,embedkit_unsup,21,distance,euclidean,0.48093596834616326,0.10636728767849415,0.61,0.8909090909090908,0.1685714285714285
444,1000,pca,21,uniform,euclidean,0.47860131649959237,0.09780233467924329,0.6316666666666666,0.9518181818181817,0.12857142857142856
380,500,embedkit_sup,21,uniform,euclidean,0.47601692839616383,0.10574914744434807,0.6094444444444445,0.8963636363636363,0.15857142857142856
381,500,embedkit_sup,21,uniform,cosine,0.47601692839616383,0.10574914744434807,0.6094444444444445,0.8963636363636363,0.15857142857142856
349,500,embedkit_unsup,21,uniform,cosine,0.47601692839616383,0.10574914744434807,0.6094444444444445,0.8963636363636363,0.15857142857142856
348,500,embedkit_unsup,21,uniform,euclidean,0.47601692839616383,0.10574914744434807,0.6094444444444445,0.8963636363636363,0.15857142857142856
475,1000,embedkit_unsup,15,distance,cosine,0.4728859500056277,0.11786134423465831,0.591111111111111,0.8500000000000001,0.1842857142857142
507,1000,embedkit_sup,15,distance,cosine,0.4728859500056277,0.11786134423465831,0.591111111111111,0.8500000000000001,0.1842857142857142
506,1000,embedkit_sup,15,distance,euclidean,0.4723007898097864,0.11665136995081825,0.59,0.8481818181818183,0.1842857142857142
474,1000,embedkit_unsup,15,distance,euclidean,0.4723007898097864,0.11665136995081825,0.59,0.8481818181818183,0.1842857142857142
505,1000,embedkit_sup,15,uniform,cosine,0.467217852390717,0.1155521088790139,0.5883333333333333,0.8518181818181819,0.17428571428571424
504,1000,embedkit_sup,15,uniform,euclidean,0.467217852390717,0.1155521088790139,0.5883333333333333,0.8518181818181819,0.17428571428571424
472,1000,embedkit_unsup,15,uniform,euclidean,0.467217852390717,0.1155521088790139,0.5883333333333333,0.8518181818181819,0.17428571428571424
473,1000,embedkit_unsup,15,uniform,cosine,0.467217852390717,0.1155521088790139,0.5883333333333333,0.8518181818181819,0.17428571428571424
3,100,raw,1,distance,cosine,0.46584340655717354,0.11160970694685031,0.49666666666666665,0.5827272727272728,0.3614285714285714
1,100,raw,1,uniform,cosine,0.46584340655717354,0.11160970694685031,0.49666666666666665,0.5827272727272728,0.3614285714285714
606,None,embedkit_unsup,21,distance,euclidean,0.4559839221428802,0.1047917432779848,0.6000000000000001,0.8936363636363636,0.13857142857142857
638,None,embedkit_sup,21,distance,euclidean,0.4559839221428802,0.1047917432779848,0.6000000000000001,0.8936363636363636,0.13857142857142857
639,None,embedkit_sup,21,distance,cosine,0.45589380163536836,0.10369420560794616,0.6000000000000001,0.8936363636363636,0.13857142857142857
607,None,embedkit_unsup,21,distance,cosine,0.45589380163536836,0.10369420560794616,0.6000000000000001,0.8936363636363636,0.13857142857142857
605,None,embedkit_unsup,21,uniform,cosine,0.45236623330997394,0.10075738774018543,0.6011111111111113,0.9009090909090909,0.12999999999999998
604,None,embedkit_unsup,21,uniform,euclidean,0.45236623330997394,0.10075738774018543,0.6011111111111113,0.9009090909090909,0.12999999999999998
636,None,embedkit_sup,21,uniform,euclidean,0.45236623330997394,0.10075738774018543,0.6011111111111113,0.9009090909090909,0.12999999999999998
637,None,embedkit_sup,21,uniform,cosine,0.45236623330997394,0.10075738774018543,0.6011111111111113,0.9009090909090909,0.12999999999999998
511,1000,embedkit_sup,21,distance,cosine,0.45174474005272464,0.1047363942322457,0.5972222222222222,0.8945454545454545,0.12999999999999998
479,1000,embedkit_unsup,21,distance,cosine,0.45174474005272464,0.1047363942322457,0.5972222222222222,0.8945454545454545,0.12999999999999998
510,1000,embedkit_sup,21,distance,euclidean,0.4503440864917263,0.10295272021696385,0.595,0.8918181818181817,0.12857142857142853
478,1000,embedkit_unsup,21,distance,euclidean,0.4503440864917263,0.10295272021696385,0.595,0.8918181818181817,0.12857142857142853
509,1000,embedkit_sup,21,uniform,cosine,0.4480836020763692,0.09995107177512694,0.5955555555555556,0.8963636363636364,0.12285714285714282
508,1000,embedkit_sup,21,uniform,euclidean,0.4480836020763692,0.09995107177512694,0.5955555555555556,0.8963636363636364,0.12285714285714282
477,1000,embedkit_unsup,21,uniform,cosine,0.4480836020763692,0.09995107177512694,0.5955555555555556,0.8963636363636364,0.12285714285714282
476,1000,embedkit_unsup,21,uniform,euclidean,0.4480836020763692,0.09995107177512694,0.5955555555555556,0.8963636363636364,0.12285714285714282
2,100,raw,1,distance,euclidean,0.44630322153654367,0.10286650696669244,0.4966666666666668,0.6372727272727272,0.27571428571428563
0,100,raw,1,uniform,euclidean,0.44630322153654367,0.10286650696669244,0.4966666666666668,0.6372727272727272,0.27571428571428563
