w_tab,w_mri,w_text,macro_f1,accuracy,sensitivity,specificity,auroc,brier_score,tp,tn,fp,fn
0.75,0.15000000000000002,0.1,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.659313725490196,0.24350295960903168,40,18,16,14
0.75,0.1,0.15,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6691176470588235,0.24102185666561127,40,18,16,14
0.75,0.05,0.2,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6775599128540305,0.23912757635116577,40,18,16,14
0.7000000000000001,0.2,0.1,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6552287581699346,0.23745857179164886,40,18,16,14
0.7000000000000001,0.15000000000000002,0.15,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6702069716775599,0.23472167551517487,40,18,16,14
0.7000000000000001,0.1,0.2,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.67619825708061,0.23257161676883698,40,18,16,14
0.7000000000000001,0.05,0.25,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.687908496732026,0.231008380651474,40,18,16,14
1.0,0.0,0.0,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6304466230936819,0.2908380627632141,40,18,16,14
0.65,0.1,0.25,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6906318082788672,0.2250598520040512,40,18,16,14
0.6000000000000001,0.15000000000000002,0.25,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.693355119825708,0.2199746072292328,40,18,16,14
0.8,0.1,0.1,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6628540305010894,0.2504105269908905,40,18,16,14
0.8,0.0,0.2,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6775599128540306,0.24654673039913177,40,18,16,14
0.8,0.15000000000000002,0.05,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6440631808278867,0.2532227337360382,40,18,16,14
0.0,0.55,0.45,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.6925381263616558,0.21157421171665192,43,16,18,11
0.4,0.1,0.5,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.7181372549019608,0.20157848298549652,43,16,18,11
0.4,0.15000000000000002,0.45,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.7208605664488018,0.2017422765493393,43,16,18,11
